Age;Income_Level;Employment_Status;Contribution_Years;Interest_Rate;Inflation_Rate;Stock_Index;Bond_Yield;Market_Volatility;Fund_Size;Contribution_Amount;Fund_Return_Rate;Year;Month Number;Month;Date;Pension_Price;Pension_Category;Risk_Tolerance
62;146094;Employed;5;4.41;2.23;12725.86;3.69;33.07;288030.67;4605.61;7.56;2017;8;agosto;ago-17;3.951.016.456;Low_Value;High
33;88109;Unemployed;9;9.76;4.72;8791.31;3.48;38.38;416655.77;3909.69;4.24;2017;12;diciembre;dic-17;620.000.966;Moderate_Value;Medium
27;149979;Unemployed;19;9.04;2.47;6747.38;1.02;27.99;412296.35;911.58;3.75;2017;11;noviembre;nov-17;4.511.848.997;Moderate_Value;High
47;39951;Employed;10;7.78;5.32;7248.34;2.77;19.58;315684.79;2587.59;5.71;2017;4;abril;abr-17;4.740.918.473;Moderate_Value;Medium
47;103726;Employed;5;6.39;6.17;11381.52;4.06;38.27;342049.8;2040.25;4.25;2017;11;noviembre;nov-17;2.066.863.223;Low_Value;High
49;46505;Employed;19;8.18;6.24;10334.44;3.98;15.14;155609.94;834.12;11.53;2017;4;abril;abr-17;3.340.571.199;Low_Value;Medium
56;50382;Employed;24;3.45;5.89;13815.92;3.67;24.14;445959.36;4554.88;5.13;2017;3;marzo;mar-17;1.615.086.367;High_Value;High
53;60675;Employed;33;3.91;4.81;12645.32;3.96;13.47;29500.32;1588.6;4.01;2017;3;marzo;mar-17;8.707.054.699;Moderate_Value;Low
29;54366;Unemployed;25;6.76;6.42;9020.95;1.48;21.65;47706.62;3420.62;8.68;2017;10;octubre;oct-17;1.332.862.838;High_Value;Low
64;129313;Employed;20;6.94;5.76;5146.67;2.17;34.81;33824.14;3160.26;8.86;2017;3;marzo;mar-17;1.083.413.686;High_Value;High
27;60591;Employed;12;9.76;5.3;14153.57;4;25.83;390030.17;2063.23;10.86;2017;11;noviembre;nov-17;5.579.938.301;Moderate_Value;Medium
29;69347;Unemployed;21;7.26;5.41;4795.38;5.45;31.66;466619.07;1493.35;11.74;2017;6;junio;jun-17;6.522.572.322;Moderate_Value;Medium
47;46366;Unemployed;24;7.28;7.6;10002.48;2.1;22.77;275634.54;3438.98;6.46;2017;4;abril;abr-17;1.329.248.385;High_Value;High
55;34177;Employed;9;3.09;6.93;14092.62;1.39;13.19;478064.92;1310.04;4.64;2017;5;mayo;may-17;1.572.864.214;Low_Value;Medium
61;65970;Employed;1;4.77;2.81;2382.77;1.49;23.36;342350.29;768.05;7.3;2017;4;abril;abr-17;8.453.170.067;Low_Value;Low
40;116382;Employed;8;9.77;4.5;9418.65;5.09;34.17;417484.75;2943.62;8.24;2017;10;octubre;oct-17;5.839.429.572;Moderate_Value;Low
32;136829;Employed;25;8.46;6.11;6117.15;4.51;36.84;147055.26;3466.29;8.25;2017;8;agosto;ago-17;1.460.771.354;High_Value;Low
64;34141;Employed;34;8.84;7.84;4166.14;4.59;27.71;172796.45;2581.01;7;2017;10;octubre;oct-17;1.351.957.291;High_Value;Low
63;149743;Employed;19;8;7.43;11662.7;1.99;16.1;48564.63;1089.81;10.51;2017;8;agosto;ago-17;4.855.499.167;Moderate_Value;Medium
56;35876;Employed;16;7.13;2.87;5176.14;5.66;28.08;95789.1;1344.95;4.85;2017;9;septiembre;sep-17;4.140.216.772;Low_Value;Low
40;106234;Employed;10;4.54;5.62;9619.48;3.56;27.38;125111.61;996.25;9.71;2017;7;julio;jul-17;2.799.453.079;Low_Value;Medium
54;130849;Unemployed;16;5.63;7.38;12702.95;1.14;26.72;310282.14;836.65;9.68;2017;1;enero;ene-17;3.245.376.182;Low_Value;Low
55;100675;Employed;12;7.14;3.52;12965.84;3.44;37.08;290329.05;838.68;7.37;2017;9;septiembre;sep-17;2.123.975.907;Low_Value;Medium
27;35494;Unemployed;20;3.38;5.73;4086.65;4.88;23.43;218405.34;1390.88;9.9;2017;5;mayo;may-17;5.647.491.291;Moderate_Value;Medium
55;135269;Unemployed;10;8.19;5;7304.44;4.03;31.69;137964.68;2037.03;7.13;2017;8;agosto;ago-17;4.992.985.867;Moderate_Value;Medium
39;134587;Unemployed;18;8.94;5.59;8554.6;2.44;14.92;234348.72;738.03;6.49;2017;9;septiembre;sep-17;2.098.147.771;Low_Value;Low
40;132743;Unemployed;1;8.58;6.39;14130.19;3.03;36.73;77559.57;1299.41;3.32;2017;6;junio;jun-17;3.136.933.188;Low_Value;Low
33;137740;Unemployed;1;8.54;4.4;11997.08;5.32;14.37;412843.97;4571.51;7.33;2017;5;mayo;may-17;218.757.585;Low_Value;High
64;96899;Employed;5;9.03;3.54;7388.86;4.86;14.26;279270.2;1440.41;10.02;2017;1;enero;ene-17;2.522.034.623;Low_Value;High
51;27631;Employed;28;3.86;5.2;2749.91;3.57;11.1;387148.25;2373.52;8.19;2017;6;junio;jun-17;1.032.936.875;High_Value;High
33;133795;Unemployed;15;5.06;2.79;13953.87;1.92;11.54;152920.51;1242.7;5.28;2017;8;agosto;ago-17;3.968.335.409;Low_Value;Medium
53;79807;Unemployed;20;3.75;3.35;12143.11;4.87;23.31;346015.17;4992.68;6.03;2017;9;septiembre;sep-17;1.607.687.757;High_Value;High
60;109898;Employed;30;6.15;7.21;5258.94;5.61;13.85;248515.44;1260.88;4.98;2017;3;marzo;mar-17;672.421.734;Moderate_Value;Medium
55;134198;Unemployed;6;9.91;6.97;9527.63;3.91;28.15;33721.01;1758.62;11.16;2017;6;junio;jun-17;3.771.602.179;Low_Value;Low
35;68444;Employed;21;7.88;2.33;2524.78;5.78;32.36;137567.01;1653.79;3.26;2017;9;septiembre;sep-17;6.807.812.925;Moderate_Value;Medium
57;51092;Unemployed;25;7.62;4.99;7199.31;5.77;39.66;466980.55;2053.04;4.79;2017;5;mayo;may-17;8.532.814.047;Moderate_Value;High
32;66760;Employed;19;5.95;7.21;12450.47;5.89;26.17;395335.04;3730.97;5.22;2017;7;julio;jul-17;1.151.406.176;High_Value;Low
40;125068;Unemployed;23;3.37;5.9;2029.62;5.41;37.18;142153.92;3102.9;12;2017;10;octubre;oct-17;1.155.761.089;High_Value;Low
58;48923;Employed;16;4.85;5.08;8780.1;5.56;12.4;397756.92;1208.19;6.84;2017;6;junio;jun-17;3.847.496.889;Low_Value;Medium
53;70107;Employed;10;3.46;2.05;10091.82;2.05;14.98;445189.87;670.01;11.92;2017;4;abril;abr-17;2.348.424.008;Low_Value;High
27;80548;Employed;23;4.28;6.43;10006.42;1.55;19.03;155014.12;818.36;7.32;2017;10;octubre;oct-17;302.841.979;Low_Value;Medium
49;28025;Employed;31;9.39;5.06;11681.65;2.43;35.04;488928.37;1706.56;7.75;2017;1;enero;ene-17;9.563.577.054;Moderate_Value;Low
30;22027;Unemployed;11;8.85;5.07;7959.21;2.79;15.61;24537.44;4629.84;5.24;2017;7;julio;jul-17;8.652.903.583;Moderate_Value;High
64;61849;Employed;31;6.73;5.48;6717.43;4.34;25.61;499648.98;4912.54;7.85;2017;2;febrero;feb-17;2.482.042.293;High_Value;Low
48;39171;Employed;6;3.17;7.12;13402.71;3.19;21.49;279144.68;683.41;6.72;2017;2;febrero;feb-17;1.991.204.226;Low_Value;High
49;37564;Unemployed;20;4.03;6.98;13498.84;4.08;35.21;117746.12;1039.65;7.81;2017;12;diciembre;dic-17;2.723.774.697;Low_Value;High
42;99722;Employed;10;3.43;6.13;2049.34;4.23;22.74;389693.57;4895.66;4.77;2017;8;agosto;ago-17;7.947.111.904;Moderate_Value;Low
31;78738;Unemployed;32;3.63;7.08;14623.71;5.85;23.49;498016.4;986.99;9.35;2017;6;junio;jun-17;5.912.157.044;Moderate_Value;Medium
32;40456;Unemployed;13;6.46;2.29;9489.11;2.42;26.85;476658.76;2218.32;11.84;2017;3;marzo;mar-17;5.344.643.905;Moderate_Value;Low
61;80615;Unemployed;21;8.38;5.56;9161.03;3.39;15.5;130166.71;846.23;8.92;2017;9;septiembre;sep-17;3.973.489.429;Low_Value;High
48;45658;Employed;5;9.01;7.21;3207.21;3.06;37.28;196282.79;3482.83;11.23;2017;2;febrero;feb-17;370.206.869;Low_Value;Low
44;137511;Unemployed;23;7.45;4.36;13635.37;3.44;15.99;410540.12;3911.13;12;2017;10;octubre;oct-17;1.508.262.206;High_Value;High
47;20785;Employed;13;5.35;5.91;6603.65;3.16;33.9;391639.56;3345.36;3.93;2017;1;enero;ene-17;7.503.022.864;Moderate_Value;Medium
37;67818;Employed;9;3.44;4.83;3641.47;3.43;26.89;243319.06;639.09;10.67;2017;10;octubre;oct-17;186.359.982;Low_Value;Low
40;69605;Employed;27;5.03;5.15;14833.56;2.76;36.36;15170.87;743.32;5.86;2017;7;julio;jul-17;3.590.141.001;Low_Value;Low
30;86684;Unemployed;10;8.86;6.87;2535.14;5.75;11.87;445003.44;1465.41;4.73;2017;8;agosto;ago-17;3.131.065.278;Low_Value;Low
55;33554;Employed;7;7.91;2.54;12138.18;4.13;29.88;338711.91;3420.81;8.39;2017;12;diciembre;dic-17;5.189.783.557;Moderate_Value;Medium
51;80245;Unemployed;12;7.49;6.59;10614.25;1.78;10.63;191237.28;4385.99;8.5;2017;8;agosto;ago-17;8.792.614.326;Moderate_Value;High
29;149392;Unemployed;25;8.9;2.64;11860.39;2.67;30.75;67589.22;4378.31;7.48;2017;6;junio;jun-17;1.759.746.823;High_Value;Medium
25;130120;Employed;21;3.42;3.61;13948.96;3.56;20.11;380466.62;619.75;10.09;2017;8;agosto;ago-17;327.107.973;Low_Value;High
57;71996;Unemployed;32;9.55;6.46;10363.69;2.69;15.55;393630.05;3973.42;8.46;2017;2;febrero;feb-17;204.137.212;High_Value;Medium
32;131683;Unemployed;33;7.36;7.44;3821.58;2.16;37.46;121461.12;2205.33;6.22;2017;2;febrero;feb-17;1.304.757.354;High_Value;Low
34;63239;Unemployed;10;9.29;4.21;13400.83;1.56;10.4;153749.59;2012.91;6.89;2017;11;noviembre;nov-17;3.754.087.854;Low_Value;Medium
41;59550;Employed;6;5.23;5.81;11211.04;6;25.32;131806.52;4768.01;7.07;2017;9;septiembre;sep-17;4.896.692.489;Moderate_Value;Medium
29;34679;Employed;30;9.38;4.33;2108.18;4.85;14.62;419218.3;1672.32;11.12;2017;5;mayo;may-17;9.699.556.733;High_Value;Medium
64;67865;Unemployed;9;7.56;2.39;14287.28;4.57;10.83;296191.74;1460.27;10.69;2017;7;julio;jul-17;3.738.974.032;Low_Value;Medium
33;84850;Unemployed;32;9.48;3.27;9602.57;1.12;19.28;136178.72;3697.33;8.91;2017;4;abril;abr-17;1.982.856.097;High_Value;Medium
27;67907;Unemployed;21;6.5;2.39;11256.5;4.19;12.77;321502.42;4545.4;5.24;2017;7;julio;jul-17;1.444.771.165;High_Value;Medium
45;137503;Employed;31;9.12;4.1;12144.01;2.73;33.66;100785.83;1580.84;9.51;2017;2;febrero;feb-17;8.254.521.752;Moderate_Value;Low
29;123500;Employed;28;3.28;2.88;13753.63;1.04;39.87;366998.52;3724.39;6.31;2017;1;enero;ene-17;1.683.834.226;High_Value;High
52;42614;Employed;4;7.59;6.95;12796.93;4.3;17.84;204932.24;4971.38;10.46;2017;2;febrero;feb-17;4.911.320.472;Moderate_Value;Medium
58;91836;Employed;28;3.91;7.81;2275.98;2.05;21.28;77166.42;1535.14;6.89;2017;7;julio;jul-17;7.385.557.742;Moderate_Value;Medium
43;87870;Unemployed;11;5.55;2.11;7570.45;5.98;21.67;464975.2;2997.6;10.92;2017;5;mayo;may-17;7.220.287.299;Moderate_Value;Low
42;140636;Unemployed;12;9.65;2.22;14101.72;2.28;15.16;499621.03;1851.68;6.74;2017;6;junio;jun-17;4.917.914.742;Moderate_Value;Medium
43;52259;Employed;7;4.41;5.63;9391.15;4.22;19.07;347660.9;2307.3;8.75;2017;5;mayo;may-17;2.558.529.337;Low_Value;High
59;134840;Unemployed;3;6.12;5;12010.58;5.86;18.4;150548.68;1738.36;4.1;2017;2;febrero;feb-17;1.604.680.627;Low_Value;High
28;62179;Employed;20;5.91;2.42;8945.47;4.5;18.88;370295.43;935.32;4.69;2017;4;abril;abr-17;3.985.709.336;Low_Value;High
58;91986;Unemployed;32;9.26;4.64;6698.38;5.4;22.73;394412.71;4248.48;3.27;2017;2;febrero;feb-17;2.088.123.795;High_Value;Low
26;31346;Employed;21;9.72;2.35;14598.48;4.63;39.91;297873.67;4934.46;3.38;2017;10;octubre;oct-17;1.576.930.674;High_Value;High
46;135418;Unemployed;28;7.56;3.11;14425.42;1.78;26.06;491103.38;629.24;4.81;2017;5;mayo;may-17;3.860.781.251;Low_Value;High
54;136985;Unemployed;13;8.8;6.38;13017.88;1.96;31.44;386890.42;4013.73;5.37;2017;3;marzo;mar-17;9.386.228.598;Moderate_Value;Low
35;105482;Employed;26;4.8;6.32;7057.56;5.4;21.38;434947.16;2793.22;3.79;2017;12;diciembre;dic-17;1.116.580.522;High_Value;Low
31;118145;Employed;3;8.58;2.07;3188.09;1.65;21.73;163294.33;1015.4;5.19;2017;5;mayo;may-17;744.816.505;Low_Value;Low
27;113304;Unemployed;11;8.75;7.2;10404.43;2.31;23.89;373065.03;931.46;6.55;2017;7;julio;jul-17;2.152.443.352;Low_Value;Low
63;63758;Unemployed;26;7.65;4.16;10154.92;5.15;39.26;60997.49;1969.06;4.76;2017;2;febrero;feb-17;8.482.626.934;Moderate_Value;High
30;97648;Unemployed;6;6.04;6.74;5245.52;4.83;30.19;176454.31;3207.93;8.91;2017;2;febrero;feb-17;4.282.277.508;Low_Value;Low
38;35563;Unemployed;31;6.17;2.51;5894.6;4.23;21.97;44094.37;3317.03;10.54;2017;12;diciembre;dic-17;1.732.770.839;High_Value;Medium
42;35003;Employed;30;9.85;6.38;6907.81;2.58;20.94;19361.52;4872.03;7.16;2017;10;octubre;oct-17;2.321.550.327;High_Value;High
25;67496;Unemployed;17;6.76;2.44;9634.19;3.33;37.69;55840.47;1546.84;7.16;2017;8;agosto;ago-17;4.574.837.505;Moderate_Value;High
53;34743;Employed;21;3.24;4.38;7475.29;2.77;17.14;119974.62;3052.69;6.72;2017;11;noviembre;nov-17;1.005.111.466;High_Value;Medium
40;148536;Employed;8;3.64;3.36;3110.6;1.59;18.23;392831.65;2748.5;4.01;2017;9;septiembre;sep-17;3.451.002.922;Low_Value;Low
51;60431;Employed;5;5.47;5.42;6496.08;2.39;27.78;84116.42;1042.43;8.66;2017;8;agosto;ago-17;1.848.526.098;Low_Value;Medium
56;143183;Employed;12;8.48;7.08;12752.71;3.01;32.66;316517.25;4087.31;3.55;2017;6;junio;jun-17;8.125.656.079;Moderate_Value;Low
42;95597;Unemployed;10;3.12;6.15;12122.02;1.4;26.67;33180.99;2161.27;3.44;2017;4;abril;abr-17;3.209.168.457;Low_Value;Low
37;82734;Employed;19;3.95;2.23;7445.4;3.84;37.82;361475.09;4318.99;8.14;2017;4;abril;abr-17;1.262.381.868;High_Value;Medium
35;136327;Employed;30;4.19;7.37;3861.5;5.56;37.56;45269.09;2271.06;11.03;2017;5;mayo;may-17;1.113.671.567;High_Value;High
39;38039;Employed;23;8.63;7.84;9990.41;3.62;17.68;217022.27;4577.06;8.67;2017;3;marzo;mar-17;1.642.738.548;High_Value;Low
47;54969;Employed;18;9.29;4.06;8231.35;1.16;37.87;26393.84;4350.05;10.11;2017;3;marzo;mar-17;135.773.943;High_Value;Medium
55;95696;Unemployed;31;8.81;7.55;10390.16;2.84;12.51;315049.73;2263.29;8.06;2017;3;marzo;mar-17;1.230.991.906;High_Value;Low
38;93386;Employed;27;3.96;5.02;7109.62;3.79;32.77;347501.82;1996.17;8.38;2017;3;marzo;mar-17;949.206.902;Moderate_Value;Medium
58;92672;Unemployed;5;8.46;5.32;4660.21;4.9;20.77;490658.7;4762.6;8.42;2017;6;junio;jun-17;413.150.649;Low_Value;Low
41;120924;Employed;28;4.43;5.35;8461.51;1.45;24.93;246140.65;669.02;7.44;2017;12;diciembre;dic-17;3.940.195.717;Low_Value;Low
52;140433;Unemployed;4;5.78;3.07;3859.86;2.08;28.4;249335.36;1520.61;4.02;2017;5;mayo;may-17;1.950.368.218;Low_Value;High
34;120177;Unemployed;21;3.61;3.35;14402.91;1.43;29.37;245307.64;4895.2;5.65;2017;4;abril;abr-17;1.616.535.314;High_Value;High
48;41116;Employed;13;4.34;5.42;14837.57;4.53;33.73;142093.86;1960.48;10.53;2017;2;febrero;feb-17;5.551.069.537;Moderate_Value;Low
34;147294;Employed;8;9.73;5.75;4067.41;3.06;32.17;490680.26;721.19;3.74;2017;4;abril;abr-17;6.479.847.143;Low_Value;High
27;142285;Unemployed;20;7.32;7.22;12393.07;3.82;34.34;439775.57;4869.74;3.31;2017;6;junio;jun-17;1.583.202.148;High_Value;Low
64;130734;Employed;25;7.01;4.81;10601.97;4.41;19.79;213189.79;3356.28;8.48;2017;12;diciembre;dic-17;1.357.654.765;High_Value;Low
41;73003;Employed;12;3.15;7.46;7817.02;2.06;38.47;246444.64;858.02;8.46;2017;10;octubre;oct-17;2.580.020.323;Low_Value;Low
44;46300;Employed;10;5.09;5.79;12921.36;3.2;32.44;177562.62;4684.95;8.28;2017;4;abril;abr-17;7.697.537.745;Moderate_Value;Low
48;30470;Employed;9;4.79;2.45;5784.11;4.41;13.19;334956.4;920.41;10.72;2017;10;octubre;oct-17;3.065.759.232;Low_Value;Low
55;115433;Employed;16;5.1;5.34;12767.07;5.71;33.62;403574.27;4950.97;6.32;2017;9;septiembre;sep-17;1.307.235.108;High_Value;Low
53;118403;Employed;12;3.51;7.57;5977.07;2.26;19.63;357815.37;2120.46;4.22;2017;6;junio;jun-17;4.000.468.267;Low_Value;Low
41;111087;Employed;19;9.14;6.85;11419.4;5.64;14;54172.53;912.99;10.27;2017;7;julio;jul-17;4.194.727.315;Low_Value;Low
60;149637;Unemployed;27;8.57;7.11;9564.5;4.81;21.98;254356.12;4756.19;10.81;2017;4;abril;abr-17;2.090.640.934;High_Value;High
60;101431;Unemployed;5;9.32;3.98;6224.05;3.75;10.03;423527.22;1725.68;11.46;2017;3;marzo;mar-17;2.076.648.112;Low_Value;Medium
26;123713;Employed;3;3.81;2.4;9522.32;4.76;39.77;369869.23;4510.69;5.99;2017;7;julio;jul-17;141.904.191;Low_Value;High
40;92740;Employed;28;8.49;3.6;8622.07;4.57;34.56;328367.75;4448.38;3.56;2017;1;enero;ene-17;2.009.125.578;High_Value;Medium
30;38899;Employed;28;8.74;7.71;2299.31;2.27;34.21;223501.27;3518.06;7.39;2017;11;noviembre;nov-17;1.630.845.187;High_Value;Low
29;123024;Unemployed;10;3.78;7.25;10985.39;5.38;34.78;23656.72;1985.96;9.12;2017;6;junio;jun-17;3.453.747.798;Low_Value;Medium
28;65797;Employed;1;6.94;2.37;10759.53;5.73;31.08;130754.95;2532.16;4.33;2017;11;noviembre;nov-17;475.080.893;Low_Value;Low
60;90442;Employed;30;4.51;3.84;7136.9;4.49;39.59;259568.54;3263.38;6.59;2017;12;diciembre;dic-17;1.626.136.898;High_Value;Low
25;70352;Employed;16;4.09;6.64;13265.58;5.76;31.06;146193.74;2930.87;6.2;2017;4;abril;abr-17;7.958.606.817;Moderate_Value;High
48;60920;Unemployed;13;8.88;3.32;14428.25;1.5;26.75;85148;646.85;8.54;2017;5;mayo;may-17;2.941.339.703;Low_Value;Medium
25;98218;Employed;29;9.57;7.28;13074.43;5.32;38.35;460110.62;4650.72;3.95;2017;7;julio;jul-17;2.056.389.257;High_Value;Medium
31;127915;Employed;10;5.52;7.09;12856.09;4.06;11.84;151469.1;3522.49;5.42;2017;10;octubre;oct-17;676.608.988;Moderate_Value;Low
43;79658;Employed;16;3.37;7.59;13725.11;4.22;13.52;326568.42;4637.03;7.74;2017;1;enero;ene-17;1.133.023.342;High_Value;High
60;108102;Unemployed;3;7.31;7.74;3970.23;3.45;13.29;346224.33;2311.42;9.02;2017;6;junio;jun-17;2.984.978.844;Low_Value;Low
64;95619;Unemployed;9;9.26;4.99;7326.84;3.55;23.45;242884.53;2608.3;6.01;2017;11;noviembre;nov-17;4.848.519.266;Moderate_Value;Low
28;145597;Unemployed;5;3.51;5.55;14570.54;4.9;23.05;109938.68;2085.95;4.54;2017;11;noviembre;nov-17;1.217.781.335;Low_Value;Medium
50;126895;Unemployed;24;7.96;6.63;5082.94;2.64;25.21;341555.28;1653.03;6.23;2017;4;abril;abr-17;6.577.271.275;Moderate_Value;Low
47;120109;Unemployed;22;7.25;3.88;13629.89;2.43;18.23;235135.2;4098.53;5.11;2017;8;agosto;ago-17;1.433.191.401;High_Value;Medium
40;108854;Employed;10;8.21;6.77;4555.65;3.75;36.13;306865.88;686.8;11.87;2017;11;noviembre;nov-17;2.139.575.579;Low_Value;Low
25;126726;Employed;11;5.1;3.29;5683.74;2.07;22.16;300371.58;1717.41;11.89;2017;10;octubre;oct-17;4.299.736.256;Low_Value;High
52;41487;Unemployed;13;3.58;4.34;5503.42;5.89;39.63;192798.29;4305.49;6.08;2017;4;abril;abr-17;9.281.372.853;Moderate_Value;High
58;33302;Unemployed;7;4.44;4.63;4457.99;5.3;30.09;439290.72;2238.77;6.65;2017;10;octubre;oct-17;3.170.819.296;Low_Value;High
57;120265;Unemployed;20;3.65;7.39;13315.21;5.1;34.32;302021.57;2223.47;11.77;2017;1;enero;ene-17;7.566.607.014;Moderate_Value;Medium
38;148526;Employed;30;4.97;6.47;12756.1;1.53;39.15;313258.89;4410.17;6.26;2017;5;mayo;may-17;209.610.508;High_Value;Low
39;34859;Unemployed;22;5.66;6.09;4677.97;2.26;24.64;296805.34;3635.67;4.66;2017;10;octubre;oct-17;1.176.808.971;High_Value;High
58;83480;Employed;7;8.55;2.11;4819.06;5.38;10.39;170455.61;3458.05;3.4;2017;12;diciembre;dic-17;4.148.967.235;Low_Value;Low
64;60278;Employed;23;5.27;7.85;5330.85;3.22;34.46;354914;3570.8;6.19;2017;4;abril;abr-17;1.323.475.365;High_Value;Low
47;147304;Unemployed;21;8.77;2.98;4803.83;1.29;24.72;419523.95;1149.01;3.42;2017;12;diciembre;dic-17;4.415.110.595;Low_Value;Medium
26;27661;Employed;19;6.12;7.76;12312.6;1.19;11.16;123876.54;2812.9;11.57;2017;11;noviembre;nov-17;9.411.140.501;Moderate_Value;Medium
53;33057;Unemployed;25;5.2;2.44;3468.98;5.16;11.83;151755.73;2270.55;3.9;2017;11;noviembre;nov-17;9.210.374.973;Moderate_Value;High
48;116509;Unemployed;23;5.01;7.05;6709.62;4.87;15.67;164831.34;3092.94;4.58;2017;7;julio;jul-17;1.125.570.493;High_Value;Low
38;98421;Employed;1;7.5;2.01;9982.18;5.87;17.83;139132.37;4434.01;5.05;2017;3;marzo;mar-17;1.896.989.145;Low_Value;Medium
35;96227;Unemployed;19;6.07;7.18;9667.66;1.59;30.48;334483.74;922.23;4.56;2017;6;junio;jun-17;2.451.000.521;Low_Value;Low
53;33727;Unemployed;18;9.16;7.86;4407.84;5.91;17.84;322089.88;826.23;7.81;2017;1;enero;ene-17;3.492.923.101;Low_Value;Medium
37;143128;Employed;1;9.48;5.11;10929.97;1.02;37.12;278572.07;2888.9;4.95;2017;8;agosto;ago-17;1.508.068.625;Low_Value;Low
42;28903;Employed;19;8.94;4.91;8375.85;4.93;22.09;89676.7;3195.43;8.56;2017;1;enero;ene-17;1.096.573.738;High_Value;Low
40;56109;Employed;6;3.58;6.65;4059;3.1;35.15;270570.84;4655.79;9.08;2017;5;mayo;may-17;4.599.884.504;Moderate_Value;High
44;82358;Employed;21;8.15;2.53;3902.53;5.42;30.36;408518.51;855.96;4.26;2017;1;enero;ene-17;3.675.370.682;Low_Value;High
45;46719;Unemployed;11;5.88;4.01;8879.48;5.93;11.63;447368.91;3359.84;3.65;2017;11;noviembre;nov-17;4.936.009.236;Moderate_Value;Low
36;77883;Employed;7;3.69;7.79;4247.83;5.7;31.81;391837.58;738.74;6.77;2017;3;marzo;mar-17;1.026.036.174;Low_Value;High
62;53960;Unemployed;12;4.12;6.93;13938.9;4.96;16.63;114245.6;4664.37;7.61;2017;4;abril;abr-17;8.907.142.224;Moderate_Value;Low
46;69535;Employed;15;5.11;3.36;7343.04;5.99;10.95;420915.43;2788.58;6.32;2017;12;diciembre;dic-17;677.015.177;Moderate_Value;Medium
44;108641;Unemployed;23;9.44;3.17;3795.91;4.25;14.42;118615.95;608.36;5.65;2017;11;noviembre;nov-17;3.178.927.405;Low_Value;High
63;109003;Employed;24;7.89;4.58;8302.92;5.94;28.94;193519.41;2134.6;5.5;2017;6;junio;jun-17;810.311.144;Moderate_Value;Medium
63;66070;Unemployed;22;3.65;2.71;2101.81;5.38;25.72;327122.4;3882.2;8.65;2017;4;abril;abr-17;1.332.133.131;High_Value;High
32;81716;Unemployed;28;3.86;2.1;11633.67;3.34;30.02;81451.06;1505.55;5.08;2017;11;noviembre;nov-17;6.022.239.048;Moderate_Value;High
41;113691;Unemployed;17;7.24;6.06;13369.54;4.85;26.43;73589.5;1914.26;8.3;2017;8;agosto;ago-17;5.866.916.841;Moderate_Value;Low
41;132569;Employed;33;7.28;3.21;2250.07;3.82;32.29;298372.82;2922.4;11.47;2017;3;marzo;mar-17;1.529.225.152;High_Value;High
49;46515;Employed;1;5.26;5.37;7927.17;3.8;37.24;299516.98;4735.84;4.13;2017;11;noviembre;nov-17;2.293.538.416;Low_Value;Low
40;135737;Employed;24;9.37;2.6;11191.14;3.64;32.14;63948.27;4532.67;10.53;2017;7;julio;jul-17;183.328.516;High_Value;High
38;28056;Unemployed;24;4.71;3.85;14245.13;4.03;32.58;178875.45;1533.29;10.63;2017;9;septiembre;sep-17;766.354.439;Moderate_Value;High
58;121994;Employed;34;6.33;2.04;5974.52;2.81;13.88;494216.01;3225.8;6.34;2017;12;diciembre;dic-17;1.740.996.621;High_Value;Low
48;85612;Unemployed;21;9.53;4.3;2029.52;3.26;17.96;77777.19;4322.79;9.98;2017;2;febrero;feb-17;1.518.039.108;High_Value;Medium
39;92009;Employed;28;9.1;6.83;9459.48;1.74;23;464809.93;4267.48;5.28;2017;10;octubre;oct-17;1.819.507.709;High_Value;High
27;79304;Employed;30;4.65;7.83;10035.05;5.03;26.48;190657.99;2176.55;4.77;2017;8;agosto;ago-17;1.031.276.549;High_Value;Medium
48;133476;Unemployed;1;7.3;2.12;2362.32;4.21;17.12;274395.28;2031.24;6.26;2017;4;abril;abr-17;156.683.987;Low_Value;Low
51;44356;Employed;27;5.37;5.64;7648.5;3.02;17.25;438735.95;3374.38;10.74;2017;4;abril;abr-17;1.524.443.324;High_Value;Medium
25;97652;Unemployed;3;3.08;7.11;2511.19;4.33;35.25;368946.34;4809.58;3.47;2017;12;diciembre;dic-17;2.319.439.956;Low_Value;Medium
49;130930;Unemployed;14;5.23;7.27;2036.45;3.03;32.94;468364.72;4989.02;7.32;2017;5;mayo;may-17;1.151.003.305;High_Value;High
60;105187;Unemployed;27;4.72;4.07;13612.36;4.14;13.63;488712.24;4998.48;7.68;2017;7;julio;jul-17;2.168.184.701;High_Value;Medium
37;38079;Employed;15;8.66;7.4;7071.6;5.27;30.36;232133.61;3985.05;11.83;2017;4;abril;abr-17;1.017.820.981;High_Value;Medium
53;31179;Unemployed;10;4.59;4.73;12003.16;4.73;23.48;340675.44;1836.29;9.01;2017;1;enero;ene-17;4.454.342.327;Low_Value;Low
